run,regime,seed,scorer,lambda,Q,C,frac_strong,fallback_frac
corrected_run,L3,102003,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102003,drl_pi,0,0.640115,0.00150507,0.77734,0.0
corrected_run,L3,102003,drl_pi,10,0.639946,0.00149362,0.77683,0.0
corrected_run,L3,102003,drl_pi,25,0.638927,0.00144672,0.77361,0.0
corrected_run,L3,102003,drl_pi,50,0.63536,0.00135279,0.76308,0.0
corrected_run,L3,102003,drl_pi,100,0.612262,0.00121848,0.72588,0.0
corrected_run,L3,102003,drl_pi,150,0.60428,0.00114915,0.70567,0.0
corrected_run,L3,102003,drl_pi,200,0.545007,0.00089804,0.61294,0.0
corrected_run,L3,102003,drl_pi,300,0.454484,0.0005229,0.45075,0.0
corrected_run,L3,102003,drl_pi,500,0.379246,0.00031803,0.30571,0.0
corrected_run,L3,102003,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102003,t_learner,10,0.640795,0.00313621,0.98675,0.0
corrected_run,L3,102003,t_learner,25,0.640965,0.00150916,0.7945,0.0
corrected_run,L3,102003,t_learner,50,0.637228,0.00133428,0.77004,0.0
corrected_run,L3,102003,t_learner,100,0.630265,0.00122798,0.74983,0.0
corrected_run,L3,102003,t_learner,150,0.623132,0.00115247,0.7286,0.0
corrected_run,L3,102003,t_learner,200,0.597486,0.00100807,0.67765,0.0
corrected_run,L3,102003,t_learner,300,0.485564,0.0005376,0.48285,0.0
corrected_run,L3,102003,t_learner,500,0.392833,0.00031141,0.31165,0.0
corrected_run,L3,102003,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102003,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102003,direct_baseline,25,0.636039,0.0029037,0.96332,0.0
corrected_run,L3,102003,direct_baseline,50,0.631624,0.00136557,0.77666,0.0
corrected_run,L3,102003,direct_baseline,100,0.589844,0.00098444,0.67103,0.0
corrected_run,L3,102003,direct_baseline,150,0.484035,0.00053819,0.48539,0.0
corrected_run,L3,102003,direct_baseline,200,0.453465,0.00045235,0.42782,0.0
corrected_run,L3,102003,direct_baseline,300,0.322181,0.00018774,0.1909,0.0
corrected_run,L3,102003,direct_baseline,500,0.226732,5.285e-05,0.01342,0.0
corrected_run,L3,102003,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102003,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102003,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102003,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102003,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102003,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102003,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102003,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102003,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102003,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102003,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102003,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102003,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102003,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102003,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102003,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102003,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102003,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102003,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102003,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102004,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102004,drl_pi,0,0.641644,0.00153557,0.78584,0.0
corrected_run,L3,102004,drl_pi,10,0.641644,0.00151564,0.78295,0.0
corrected_run,L3,102004,drl_pi,25,0.640965,0.00146058,0.77836,0.0
corrected_run,L3,102004,drl_pi,50,0.633152,0.00134694,0.75985,0.0
corrected_run,L3,102004,drl_pi,100,0.611923,0.00122741,0.72945,0.0
corrected_run,L3,102004,drl_pi,150,0.605639,0.00116249,0.71332,0.0
corrected_run,L3,102004,drl_pi,200,0.586447,0.00105852,0.67731,0.0
corrected_run,L3,102004,drl_pi,300,0.450068,0.00051056,0.44497,0.0
corrected_run,L3,102004,drl_pi,500,0.389436,0.00034536,0.32609,0.0
corrected_run,L3,102004,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102004,t_learner,10,0.640795,0.00322979,0.99406,0.0
corrected_run,L3,102004,t_learner,25,0.640795,0.00155529,0.80265,0.0
corrected_run,L3,102004,t_learner,50,0.637058,0.00134471,0.77208,0.0
corrected_run,L3,102004,t_learner,100,0.630774,0.00123375,0.75136,0.0
corrected_run,L3,102004,t_learner,150,0.623641,0.00115985,0.73115,0.0
corrected_run,L3,102004,t_learner,200,0.60428,0.00104039,0.68937,0.0
corrected_run,L3,102004,t_learner,300,0.487602,0.00054752,0.48845,0.0
corrected_run,L3,102004,t_learner,500,0.405061,0.0003361,0.33305,0.0
corrected_run,L3,102004,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102004,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102004,direct_baseline,25,0.636209,0.00290309,0.96332,0.0
corrected_run,L3,102004,direct_baseline,50,0.632303,0.00137335,0.77853,0.0
corrected_run,L3,102004,direct_baseline,100,0.587636,0.00097711,0.66865,0.0
corrected_run,L3,102004,direct_baseline,150,0.484885,0.0005427,0.48811,0.0
corrected_run,L3,102004,direct_baseline,200,0.455673,0.00045799,0.43224,0.0
corrected_run,L3,102004,direct_baseline,300,0.325408,0.00019144,0.19548,0.0
corrected_run,L3,102004,direct_baseline,500,0.225713,5.151e-05,0.01087,0.0
corrected_run,L3,102004,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102004,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102004,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102004,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102004,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102004,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102004,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102004,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102004,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102004,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102004,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102004,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102004,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102004,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102004,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102004,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102004,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102004,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102004,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102004,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102005,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102005,drl_pi,0,0.642493,0.00158162,0.79569,0.0
corrected_run,L3,102005,drl_pi,10,0.641304,0.00152137,0.78821,0.0
corrected_run,L3,102005,drl_pi,25,0.637568,0.00139757,0.768,0.0
corrected_run,L3,102005,drl_pi,50,0.63587,0.00134103,0.76257,0.0
corrected_run,L3,102005,drl_pi,100,0.611413,0.00122249,0.72283,0.0
corrected_run,L3,102005,drl_pi,150,0.596977,0.00115001,0.69327,0.0
corrected_run,L3,102005,drl_pi,200,0.575577,0.00103035,0.65353,0.0
corrected_run,L3,102005,drl_pi,300,0.456012,0.00051266,0.44497,0.0
corrected_run,L3,102005,drl_pi,500,0.391814,0.00034801,0.32948,0.0
corrected_run,L3,102005,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102005,t_learner,10,0.640795,0.00323683,0.99457,0.0
corrected_run,L3,102005,t_learner,25,0.640795,0.00155998,0.8035,0.0
corrected_run,L3,102005,t_learner,50,0.637058,0.00134599,0.77242,0.0
corrected_run,L3,102005,t_learner,100,0.630774,0.00123375,0.75136,0.0
corrected_run,L3,102005,t_learner,150,0.623641,0.0011593,0.73098,0.0
corrected_run,L3,102005,t_learner,200,0.603601,0.001038,0.68852,0.0
corrected_run,L3,102005,t_learner,300,0.487262,0.00054695,0.48811,0.0
corrected_run,L3,102005,t_learner,500,0.404721,0.00033504,0.3322,0.0
corrected_run,L3,102005,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102005,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102005,direct_baseline,25,0.63587,0.00289919,0.96298,0.0
corrected_run,L3,102005,direct_baseline,50,0.631793,0.00136719,0.777,0.0
corrected_run,L3,102005,direct_baseline,100,0.591372,0.00099215,0.67391,0.0
corrected_run,L3,102005,direct_baseline,150,0.484885,0.00054397,0.48896,0.0
corrected_run,L3,102005,direct_baseline,200,0.453465,0.00045212,0.42799,0.0
corrected_run,L3,102005,direct_baseline,300,0.323539,0.00019146,0.19548,0.0
corrected_run,L3,102005,direct_baseline,500,0.223336,4.903e-05,0.00594,0.0
corrected_run,L3,102005,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102005,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102005,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102005,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102005,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102005,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102005,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102005,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102005,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102005,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102005,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102005,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102005,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102005,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102005,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102005,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102005,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102005,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102005,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102005,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102006,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102006,drl_pi,0,0.642493,0.00158038,0.79535,0.0
corrected_run,L3,102006,drl_pi,10,0.642154,0.00156012,0.79433,0.0
corrected_run,L3,102006,drl_pi,25,0.638587,0.00142472,0.77955,0.0
corrected_run,L3,102006,drl_pi,50,0.636719,0.00137488,0.77089,0.0
corrected_run,L3,102006,drl_pi,100,0.613111,0.00123743,0.72979,0.0
corrected_run,L3,102006,drl_pi,150,0.605639,0.00117495,0.71213,0.0
corrected_run,L3,102006,drl_pi,200,0.569293,0.00098442,0.64538,0.0
corrected_run,L3,102006,drl_pi,300,0.450747,0.00051353,0.44226,0.0
corrected_run,L3,102006,drl_pi,500,0.376529,0.00032718,0.30554,0.0
corrected_run,L3,102006,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102006,t_learner,10,0.640795,0.00326339,0.99643,0.0
corrected_run,L3,102006,t_learner,25,0.640795,0.00159801,0.80995,0.0
corrected_run,L3,102006,t_learner,50,0.637058,0.00134824,0.7731,0.0
corrected_run,L3,102006,t_learner,100,0.630605,0.00123293,0.75119,0.0
corrected_run,L3,102006,t_learner,150,0.623471,0.00115813,0.73064,0.0
corrected_run,L3,102006,t_learner,200,0.601053,0.00102394,0.68359,0.0
corrected_run,L3,102006,t_learner,300,0.486243,0.00054354,0.48641,0.0
corrected_run,L3,102006,t_learner,500,0.396399,0.0003197,0.31929,0.0
corrected_run,L3,102006,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102006,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102006,direct_baseline,25,0.636039,0.00290388,0.96349,0.0
corrected_run,L3,102006,direct_baseline,50,0.631963,0.00137002,0.77751,0.0
corrected_run,L3,102006,direct_baseline,100,0.588825,0.00098201,0.67035,0.0
corrected_run,L3,102006,direct_baseline,150,0.484205,0.00053981,0.48641,0.0
corrected_run,L3,102006,direct_baseline,200,0.456012,0.00045649,0.43088,0.0
corrected_run,L3,102006,direct_baseline,300,0.325068,0.0001944,0.1982,0.0
corrected_run,L3,102006,direct_baseline,500,0.222656,4.836e-05,0.00459,0.0
corrected_run,L3,102006,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102006,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102006,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102006,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102006,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102006,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102006,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102006,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102006,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102006,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102006,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102006,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102006,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102006,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102006,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102006,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102006,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102006,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102006,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102006,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102007,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102007,drl_pi,0,0.641984,0.00155994,0.78872,0.0
corrected_run,L3,102007,drl_pi,10,0.641474,0.00153612,0.78787,0.0
corrected_run,L3,102007,drl_pi,25,0.638587,0.00145327,0.77887,0.0
corrected_run,L3,102007,drl_pi,50,0.636889,0.00137222,0.76953,0.0
corrected_run,L3,102007,drl_pi,100,0.613621,0.00123929,0.73149,0.0
corrected_run,L3,102007,drl_pi,150,0.601902,0.00115908,0.70975,0.0
corrected_run,L3,102007,drl_pi,200,0.560292,0.00096006,0.63485,0.0
corrected_run,L3,102007,drl_pi,300,0.454484,0.00051803,0.44718,0.0
corrected_run,L3,102007,drl_pi,500,0.389606,0.00035117,0.3249,0.0
corrected_run,L3,102007,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102007,t_learner,10,0.640795,0.0032487,0.99541,0.0
corrected_run,L3,102007,t_learner,25,0.640795,0.00157142,0.80554,0.0
corrected_run,L3,102007,t_learner,50,0.637228,0.00134563,0.77259,0.0
corrected_run,L3,102007,t_learner,100,0.630605,0.00123293,0.75119,0.0
corrected_run,L3,102007,t_learner,150,0.623471,0.00115695,0.7303,0.0
corrected_run,L3,102007,t_learner,200,0.600034,0.00102126,0.68257,0.0
corrected_run,L3,102007,t_learner,300,0.486073,0.00054152,0.48539,0.0
corrected_run,L3,102007,t_learner,500,0.39623,0.00031929,0.31895,0.0
corrected_run,L3,102007,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102007,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102007,direct_baseline,25,0.63587,0.00290061,0.96298,0.0
corrected_run,L3,102007,direct_baseline,50,0.630944,0.0013646,0.77632,0.0
corrected_run,L3,102007,direct_baseline,100,0.588655,0.00098173,0.67001,0.0
corrected_run,L3,102007,direct_baseline,150,0.484205,0.00054116,0.48709,0.0
corrected_run,L3,102007,direct_baseline,200,0.452276,0.00045079,0.4268,0.0
corrected_run,L3,102007,direct_baseline,300,0.32269,0.00018859,0.19226,0.0
corrected_run,L3,102007,direct_baseline,500,0.225374,5.072e-05,0.00934,0.0
corrected_run,L3,102007,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102007,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102007,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102007,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102007,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102007,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102007,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102007,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102007,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102007,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102007,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102007,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102007,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102007,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102007,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102007,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102007,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102007,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102007,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102007,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102008,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102008,drl_pi,0,0.641644,0.00151376,0.77904,0.0
corrected_run,L3,102008,drl_pi,10,0.641304,0.0014952,0.77819,0.0
corrected_run,L3,102008,drl_pi,25,0.637398,0.00141098,0.76766,0.0
corrected_run,L3,102008,drl_pi,50,0.63587,0.00135544,0.76308,0.0
corrected_run,L3,102008,drl_pi,100,0.611243,0.00122939,0.7252,0.0
corrected_run,L3,102008,drl_pi,150,0.602921,0.0011674,0.70533,0.0
corrected_run,L3,102008,drl_pi,200,0.556895,0.00094633,0.62704,0.0
corrected_run,L3,102008,drl_pi,300,0.452276,0.0005184,0.44701,0.0
corrected_run,L3,102008,drl_pi,500,0.386209,0.00033597,0.32201,0.0
corrected_run,L3,102008,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102008,t_learner,10,0.640795,0.00318048,0.99032,0.0
corrected_run,L3,102008,t_learner,25,0.640965,0.00152701,0.79738,0.0
corrected_run,L3,102008,t_learner,50,0.637058,0.00134196,0.7714,0.0
corrected_run,L3,102008,t_learner,100,0.630435,0.00123146,0.75068,0.0
corrected_run,L3,102008,t_learner,150,0.623641,0.00115792,0.73047,0.0
corrected_run,L3,102008,t_learner,200,0.603091,0.00103421,0.68716,0.0
corrected_run,L3,102008,t_learner,300,0.487262,0.00054641,0.48777,0.0
corrected_run,L3,102008,t_learner,500,0.402853,0.00033183,0.32914,0.0
corrected_run,L3,102008,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102008,direct_baseline,10,0.639946,0.0032494,0.99066,0.0
corrected_run,L3,102008,direct_baseline,25,0.636209,0.00290309,0.96332,0.0
corrected_run,L3,102008,direct_baseline,50,0.630944,0.00136764,0.77734,0.0
corrected_run,L3,102008,direct_baseline,100,0.592391,0.00099807,0.67612,0.0
corrected_run,L3,102008,direct_baseline,150,0.484715,0.00054389,0.48879,0.0
corrected_run,L3,102008,direct_baseline,200,0.455842,0.00045709,0.43156,0.0
corrected_run,L3,102008,direct_baseline,300,0.323709,0.00019068,0.19395,0.0
corrected_run,L3,102008,direct_baseline,500,0.225543,5.166e-05,0.01121,0.0
corrected_run,L3,102008,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102008,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102008,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102008,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102008,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102008,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102008,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102008,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102008,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102008,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102008,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102008,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102008,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102008,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
